ITEM_SKU,LINE_DESCRIPTION,COLOR,PRODUCT_TYPE,FINISHED_WIDTH,FINISHED_HEIGHT,PRINTED_WIDTH,PRINTED_HEIGHT,PRODUCT_SIZE,PANEL_COUNT,PRODUCT_NAME,MATERIAL,UOM,HISTORICAL_YIELD,MATERIAL_COST,UNIT_PRICE,QTY,PRODUCT_DESCRIPTION,STATUS,NUMBER_UP,CUT_OPTION,SPECIAL_DETAILS,FORMAT,PATTERN_WIDTH,PATTERN_HEIGHT,BOLT_SIZE,ORDER_TYPE,NUMBER_OF_COLORS,STORAGE_TYPE,Source
GC2/25-48P,GRASS CLOTH 2 COLOR 25-48 RLS,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
GC2/49PLUSP,GRASS CLOTH 2 COLOR 21+ ROLLS,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
GC2/6-12P,GRASS CLOTH 2 COLOR 6-12 ROLLS,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
GT3970TP,GT3970T,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
SG2215P,Regular Waeve Sisal,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
BoxP,Box Charge,,Shipping Fees,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
DSP,DROP SHIP CHARGE,,Shipping Fees,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
HLP,Packing Charges,,Packing Charge,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
MISCP,Misc,,Packing Charge,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
ScreenP,New Pattern Screens,,Screen,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
SHP,UPS SHIPPING,,Shipping Fees,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
STRIKEFABRICP,Strike Off Fabric,,Strike-off,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
STRIKEFABRICPLUP,Strike Off Additional Color,,Strike-off,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
STRIKEGRASSP,Strike Off GrassCloth,,Strike-off,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
STRIKEPLUSP,Strike Off Wall Paper Additional Color,,Strike-off,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
STRIKEWALLP,Strike Off Wall Paper,,Strike-off,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
SUF/1-2P,Set-Up Fees 1-2 Colors Under 50,,Set-up Fee,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
SUF/3-4P,Set-Up Fees 3-4 Colors Under 50,,Set-up Fee,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
SUF/5-7P,Set-Up Fees 5-7 Colors Under 50,,Set-up Fee,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
SUF/8-10P,Set-Up Fees 8-10 Colors Under 50,,Set-up Fee,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
SUW/1-2P,Set-Up Fees 1-2 Rolls Under 50,,Set-up Fee,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
SUW/3-4P,Set-Up Fees 3-4 Rolls Under 50,,Set-up Fee,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
SUW/5-7P,Set-Up Fees 5-7 Rolls Under 50,,Set-up Fee,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
TubesP,Fabric Shipping Tubes,,Shipping Fees,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,,,Everest
70001,KINOMI - WP (BEIGE / GRAY),,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,5,,Everest
70002,KINOMI - WALLPAPER (BLUE/GREEN),,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,5,,Everest
1/51-100P,1 Color 51-100 Yards Printed,,Fabric,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,1,,Everest
1/BMP,1 Color Below Minimum,,Fabric,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,1,,Everest
2/26/1950P,2 Colors 26-50 Yds Min 10 Yards Printed,,Fabric,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,2,,Everest
3/10/2025P,3 Colors 10-25 Yards Printed,,Fabric,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,3,,Everest
4/26/1950P,4 Colors 26-50 Yds Min 10 Yards Printed,,Fabric,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,4,,Everest
70001P,KINOMI - WP (BEIGE / GRAY),,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,5,,Everest
70002P,KINOMI - WALLPAPER (BLUE/GREEN),,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,5,,Everest
70013P,KINOMI - WALL (MIDNIGHT),,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,5,,Everest
GC/6-12P,GRASS CLOTH 6-12 RLS,,Grass,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,1,,Everest
KM1P,KINOMI - FABRIC (BARK/BLACK/FLAX),,Fabric,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,4,,Everest
KM4P,KINOMI - FABRIC (ALMOND/TEAL/TAN),,Fabric,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,4,,Everest
KM7P,KINOMI - FABRIC (TEAL/CRAN/FOG),,Fabric,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,4,,Everest
W3/12-24P,Wall Paper 3 Color Min 6 Rolls 12-24,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,3,,Everest
W3/6-12P,Wall Paper 3 Color Min 6 Rolls 6-12,,Paper,,,,,,,,"	--> Select Material",,,,,,,A,,,,,,,,Screen Print,3,,Everest
5008210,Ottoman Flower: Fog,,Grass,,,,,,,,SCH5004713 Water Blue,YD,,,,,,A,,,,,,,8,Screen Print,1,,Everest
5008211,Ottoman Flower: Mineral,,Grass,,,,,,,,SCH5004713 Water Blue,YD,,,,,,A,,,,,,,8,Screen Print,1,,Everest
1/29/2024P,JANESH - FABRIC (INDIGO/WHITE),,Fabric,,,,,,,,FASANO BURLAP,,,,,,,A,,,,,,,,Screen Print,1,,Everest
303810S-01WSUNP,ENCHANTED GARDEN BAMBOO (MULTI PINKS G),,Fabric,,,,,,,,QUAA435Oyster,,,,,,,A,,,,,,,,Screen Print,3,,Everest
307200W-50AWPP,PALM GARDEN (WINDSOR BLUE),,Paper,,,,,,,,"QUACPG7113 30"" 500Y",,,,,,,A,,,,,,,,Screen Print,4,,Everest
4100-10WLP,LYSETTE (FRENCH BLUE),,Fabric,,,,,,,,QUA376W,,,,,,,A,,,,,,,,Screen Print,1,,Everest
5008210P,Ottoman Flower: Fog,,Grass,,,,,,,,SCH5004713 Water Blue,YD,,,,,,A,,,,,,,8,Screen Print,1,,Everest
5008211P,Ottoman Flower: Mineral,,Grass,,,,,,,,SCH5004713 Water Blue,YD,,,,,,A,,,,,,,8,Screen Print,1,,Everest
5008212P,Ottoman Flower: Peacock,,Grass,,,,,,,,SCH5004713 Water Blue,YD,,,,,,A,,,,,,,8,Screen Print,1,,Everest
6930W-02P,Lulu Stripe (Aqua) DO NOT USE 11.27.23,,Fabric,,,,,,,,QUA376W,,,,,,,A,,,,,,,,Screen Print,1,,Everest
A435-0021P,FABRIC GROUND (OYSTER),,Grounds,,,,,,,,PARA435Oyster,,,,,,,A,,,,,,,,Screen Print,,,Everest
AN31-CP,ANGELINA - FABRIC (CUSTOM ORANGE),,Fabric,,,,,,,,FASANO 2PLY,,,,,,,A,,,,,,,,Screen Print,5,,Everest
BLIN16.001P,BATIK DUSK (1 COLOR TEMPLE OYSTER),,Fabric,,,,,,,,WTGTemple Oyster,,,,,,,A,,,,,,,,Screen Print,1,,Everest
BM-6724P,1 Mil Smooth Bright Silver Mylar,,Grounds,,,,,,,,BM-6724,,,,,,,A,,,,,,,,Screen Print,,,Everest
BM-6725P,1 Mil Smooth Bright Gold Mylar,,Grounds,,,,,,,,PARBM-6725 Gold,,,,,,,A,,,,,,,,Screen Print,,,Everest
BR1003508P,BARRINGTON STRIPE - FABRIC (SLATE GREEN),,Fabric,,,,,,,,FASANO HEMP,,,,,,,A,,,,,,,,Screen Print,5,,Everest
BR1003513P,BARRINGTON STRIPE - FABRIC (FOG/DOVE),,Fabric,,,,,,,,FASANO HEMP,,,,,,,A,,,,,,,,Screen Print,,,Everest
BR-69551.874.0P,ASHANTI: BROWN,,Paper,,,,,,,,"PARCPG7100 30"" 500Y",,,,,,,A,,,,,,,,Screen Print,1,,Everest
CHRL_MNTP,"CHRYSANTHEMUM LARGE ""MINT""",,Fabric,,,,,,,,PARP139 Oyster,,,,,,,A,,,,,,,,Screen Print,4,,Everest
CPG-7100_30P,WHITE PAPER,,Grounds,,,,,,,,"PARCPG7100 30"" 500Y",,,,,,,A,,,,,,,,Screen Print,,,Everest
CPG-7100-36P,WIDE,,Grounds,,,,,,,,"PARCPG7100 40"" 250Y",,,,,,,A,,,,,,,,Screen Print,,,Everest
CPG-7100P,White,,Grounds,,,,,,,,CPG-7100,,,,,,,A,,,,,,,,Screen Print,,,Everest
CPG-7101P,Off White Paper,,Grounds,,,,,,,,CPG-7101,,,,,,,A,,,,,,,,Screen Print,,,Everest
CPG-7113P,Almost White Paper,,Grounds,,,,,,,,"PARCPG7113 30"" 500Y",,,,,,,A,,,,,,,,Screen Print,,,Everest
CPG-7600P,Silver,,Grounds,,,,,,,,CPG-7600,,,,,,,A,,,,,,,,Screen Print,,,Everest
CPG-7611P,Gold Metallic,,Grounds,,,,,,,,"PARCPG7611 30"" Silver",,,,,,,A,,,,,,,,Screen Print,,,Everest
ELL2P,ELLSWORTH - FABRIC (CAPRI BLUE),,Fabric,,,,,,,,FASANO PUNTO,,,,,,,A,,,,,,,,Screen Print,2,,Everest
HBD1018TP,SISAL - PURE WHITE (GARDENIA),,Grounds,,,,,,,,HBD1018T,,,,,,,A,,,,,,,,Screen Print,,,Everest
INS_01P,INSECTS (SILVER),,Paper,,,,,,,,"PARCPG7100 30"" 500Y",,,,,,,A,,,,,,,,Screen Print,3,,Everest
INV29P,INVERNESS - FABRIC (FROST),,Fabric,,,,,,,,FASANO BOCONO,,,,,,,A,,,,,,,,Screen Print,3,,Everest
KB14P,KEY BISCAYNE - FABRIC (BLUE),,Fabric,,,,,,,,FASANO 336,,,,,,,A,,,,,,,,Screen Print,4,,Everest
KEELP,KEEL: LINEN ITEM OP/1136428,,Grounds,,,,,,,,KEEL,,,,,,,A,,,,,,,,Screen Print,,,Everest
KLI4P,KALI (RUST),,Fabric,,,,,,,,FASANO 336,,,,,,,A,,,,,,,,Screen Print,2,,Everest
KLI9P,KALI - FABRIC (CYAN),,Fabric,,,,,,,,FASANO 336,,,,,,,A,,,,,,,,Screen Print,2,,Everest
KM2P,KINOMI (MUSTRD BITTERSWEET IVORY),,Fabric,,,,,,,,FASANO PUNTO,,,,,,,A,,,,,,,,Screen Print,4,,Everest
KOR5P,KORI - FABRIC (RED),,Fabric,,,,,,,,FASANO PUNTO,,,,,,,A,,,,,,,,Screen Print,2,,Everest
P073-0003_PFPP,P073 OATMEAL-0003 PFP-142 R05,,Grounds,,,,,,,,P073-0003_PFP,,,,,,,A,,,,,,,,Screen Print,,,Everest
P336P,P336 oyster-0021 PFP 142 R05,,Grounds,,,,,,,,PARP336Oyster,,,,,,,A,,,,,,,,Screen Print,,,Everest
PS102P,SISAL (PURE WHITE),,Grounds,,,,,,,,PS102,,,,,,,A,,,,,,,,Screen Print,,,Everest
VKB30P,VRISKA BLOCK (FABRIC) LAGOON/OYSTER,,Fabric,,,,,,,,VKB30,,,,,,,A,,,,,,,,Screen Print,,,Everest
5013240,Indali,,Regular,,,,,,,,"BNYNeuKaliss 60"" 315Y",,,,,,,,,,,,,,,Digital,,,Odoo
5013241,Indali,,Regular,,,,,,,,"BNYNeuKaliss 60"" 315Y",,,,,,,,,,,,,,,Digital,,,Odoo
5013242,Indali,,Regular,,,,,,,,"BNYNeuKaliss 60"" 315Y",,,,,,,,,,,,,,,Digital,,,Odoo
5013240W,Indali,,Regular,,,,,,,,"BNYNeuKaliss 60"" 315Y",,,,,,,,,,,,,,,Digital,,,Odoo
5013242W,Indali,,Regular,,,,,,,,"BNYNeuKaliss 60"" 315Y",,,,,,,,,,,,,,,Digital,,,Odoo
5014230X,Basile Trellis,,Regular,,,,,,,,"BNYNeuKaliss 60"" 315Y",,,,,,,,,,,,,,,Digital,,,Odoo
ENG5013663MS,White Lotus Eng. Memos,,Regular,,,,,,,,"BNYNeuKaliss 60"" 315Y",,,,,,,,,,,,,,,Digital,,,Odoo
FREIGHT,,,Regular,,,,,,,,,,,,,,,,,,,,,,,Digital,,,Odoo
SLF-LIL-CO,,,Regular,,,,,,,,,,,,,,,,,,,,,,,Digital,,,Odoo
69539.97,Staccato: Black on Vinyl,,Paper,,,,,,,,"PAROM07 30"" 250Y",,,,,,,,,,,,,,,Screen Print,,,Everest
79770.073999999993,ASHANTI TAN,,Fabric,,,,,,,,KRVA308,,,,,,,,,,,,,,,Screen Print,,,Everest
79770.641000000003,ASHANTI ORANGE,,Fabric,,,,,,,,KRVA308,,,,,,,,,,,,,,,Screen Print,,,Everest
8013142.1100000003,WOOD/11/BIRCH,,Fabric,,,,,,,,KRVA435Oyster,,,,,,,,,,,,,,,Screen Print,,,Everest
8013142.1500000004,WOOD: RIVER,,Fabric,,,,,,,,KRVA435Oyster,,,,,,,,,,,,,,,Screen Print,,,Everest
8013142.1600000001,WOOD: TAN,,Fabric,,,,,,,,KRVA435Oyster,,,,,,,,,,,,,,,Screen Print,,,Everest
8013142.1900000004,WOOD: CARDINAL,,Fabric,,,,,,,,KRVA435Oyster,,,,,,,,,,,,,,,Screen Print,,,Everest
8013142.2999999998,WOOD: LEAF,,Fabric,,,,,,,,KRVA435Oyster,,,,,,,,,,,,,,,Screen Print,,,Everest
8013142.6799999997,WOOD: BARK,,Fabric,,,,,,,,KRVA435Oyster,,,,,,,,,,,,,,,Screen Print,,,Everest
